1,2138
101,2138
201,2566
301,3849
401,5132
501,8553
601,8126
701,11974
801,15396
901,14968
1001,19672
1101,18389
1201,19244
1301,16250
1401,17534
1501,18817
1601,20099
1701,20955
1801,22238
1901,23521
2001,24376
2101,26087
2201,27370
2301,28225
2401,29508
2501,30364
2601,37634
2701,33357
2801,34640
2901,35496
3001,36779
3101,38061
3201,38916
3301,40199
3401,41910
3501,45331
3601,42766
3701,44476
3801,19245
3901,9408
4001,12402
4101,12829
4201,9836
4301,8980
4401,9409
4501,9408
4601,14540
4701,10691
4801,9836
4901,10691
5001,10264
5101,10691
5201,11546
5301,11546
5401,16679
5501,16679
5601,15396
5701,13257
5801,17106
5901,16678
6001,17106
6101,17106
6201,17534
6301,12829
6401,14540
6501,18389
6601,18389
6701,18389
6801,17533
6901,18817
7001,18816
7101,19244
7201,19244
7301,19672
7401,20100
7501,20100
7601,20100
7701,20527
7801,17533
7901,17106
8001,16678
8101,17534
8201,17961
8301,17961
8401,22665
8501,22237
8601,21810
8701,27797
8801,20100
8901,23521
9001,23948
9101,25231
9201,22666
9301,24376
9401,29508
9501,22665
9601,24804
9701,20528
9801,21383
9901,25660
10001,26087
10101,29936
10201,22238
10301,56878
10401,43620
10501,41482
10601,41910
10701,39772
10801,40199
10901,41055
11001,39344
11101,41482
11201,40200
11301,39344
11401,43193
11501,40627
11601,39772
11701,47469
11801,53884
11901,47042
12001,46614
12101,45759
12201,45331
12301,41055
12401,39771
12501,43193
12601,48325
12701,49607
12801,43620
12901,5132
13001,4277
13101,4276
13201,5132
13301,4277
13401,4276
13501,4705
13601,4276
13701,4704
13801,4276
13901,5559
14001,4705
14101,4277
14201,5559
14301,4704
14401,4704
14501,5559
14601,4704
14701,4704
14801,4704
14901,5132
15001,5131
15101,4704
15201,5132
15301,4704
15401,5132
15501,5132
15601,5559
15701,5132
15801,6415
15901,5560
16001,5132
16101,5132
16201,6415
16301,5132
16401,5559
16501,5132
16601,5560
16701,5560
16801,5132
16901,5560
17001,5560
17101,5559
17201,5560
17301,5560
17401,5559
17501,5988
17601,5987
17701,6414
17801,6842
17901,5987
18001,5987
18101,5560
18201,6842
18301,5987
18401,5987
18501,6414
18601,5987
18701,5988
18801,5987
18901,6414
19001,5987
19101,6415
19201,5987
19301,5987
19401,5987
19501,6842
19601,6414
19701,6414
19801,7271
19901,7698
20001,6415
20101,6414
20201,6842
20301,6415
20401,6842
20501,6842
20601,6415
20701,6414
20801,6843
20901,6843
21001,6843
21101,6843
21201,6842
21301,6843
21401,6843
21501,6843
21601,6843
21701,6842
21801,7270
21901,7270
22001,6842
22101,6843
22201,7270
22301,7270
22401,7270
22501,6843
22601,7270
22701,7698
22801,7270
22901,8553
23001,7698
23101,7698
23201,7270
23301,7698
23401,7697
23501,7698
23601,7698
23701,7697
23801,7698
23901,7698
24001,7698
24101,7698
24201,8125
24301,7698
24401,8125
24501,8125
24601,8126
24701,8126
24801,7698
24901,8125
25001,8125
25101,8126
25201,8126
25301,8126
25401,8126
25501,8126
25601,8553
25701,8553
25801,8553
25901,8125
26001,8553
26101,8553
26201,8553
26301,8553
26401,8553
26501,8553
26601,8553
26701,8981
26801,8553
26901,8553
27001,8553
27101,8981
27201,8981
27301,8553
27401,8553
27501,8553
27601,8981
27701,8981
27801,8981
27901,8981
28001,8980
28101,9409
28201,8981
28301,8980
28401,9408
28501,8981
28601,8981
28701,9408
28801,9408
28901,9409
29001,8981
29101,9409
29201,8981
29301,9409
29401,9409
29501,9409
29601,9408
29701,10692
29801,11974
29901,9836
30001,9409
30101,10691
30201,11547
30301,11119
30401,9836
30501,9836
30601,9836
30701,9836
30801,10264
30901,9836
31001,9836
31101,10263
31201,9836
31301,9836
31401,10264
31501,11547
31601,10264
31701,10264
31801,11547
31901,10264
32001,11547
32101,10691
32201,10264
32301,10263
32401,10692
32501,11546
32601,10264
32701,10692
32801,11547
32901,10692
33001,10692
33101,10692
33201,10691
33301,10691
33401,12402
33501,10692
33601,10691
33701,11119
33801,10691
33901,10691
34001,10691
34101,11119
34201,11118
34301,11119
34401,11119
34501,11119
34601,11119
34701,12830
34801,11119
34901,11119
35001,12830
35101,11547
35201,11119
35301,11118
35401,11547
35501,11547
35601,11547
35701,11546
35801,11119
35901,11546
36001,11546
36101,11546
36201,11974
36301,11547
36401,11546
36501,11547
36601,11975
36701,11547
36801,11974
36901,11975
37001,11974
37101,11975
37201,11974
37301,13257
37401,12402
37501,11974
37601,11974
37701,11974
37801,12402
37901,11974
38001,12402
38101,11974
38201,12402
38301,12402
38401,12829
38501,12402
38601,13685
38701,13257
38801,14968
38901,13685
39001,13685
39101,14968
39201,14112
39301,14112
39401,14540
39501,14540
39601,14112
39701,14113
39801,12830
39901,12829
40001,15396
40101,14541
40201,14540
40301,14540
40401,14968
40501,14968
40601,14968
40701,14968
40801,14540
40901,15823
41001,14968
41101,14968
41201,14540
41301,15395
41401,14968
41501,13257
41601,13258
41701,13685
41801,14968
41901,13685
42001,15396
42101,15395
42201,15396
42301,15395
42401,15395
42501,14113
42601,13685
42701,13685
42801,13685
42901,15395
43001,14113
43101,13685
43201,15395
43301,15823
43401,14112
43501,14113
43601,15823
43701,15823
43801,14112
43901,14112
44001,15396
44101,14112
44201,15824
44301,14112
44401,14112
44501,16250
44601,16251
44701,15824
44801,14540
44901,17106
45001,16678
45101,16251
45201,14968
45301,14540
45401,16678
45501,14968
45601,14540
45701,15395
45801,15823
45901,16678
46001,14968
46101,14968
46201,14968
46301,16679
46401,14968
46501,17534
46601,14968
46701,15396
46801,16679
46901,14968
47001,18389
47101,14968
47201,15396
47301,15396
47401,15395
47501,15396
47601,17533
47701,17534
47801,17106
47901,15395
48001,17533
48101,17533
48201,15823
48301,17533
48401,15823
48501,15395
48601,15823
48701,15396
48801,15823
48901,15823
49001,15823
49101,17961
49201,16251
49301,15823
49401,17534
49501,16251
49601,15823
49701,15823
49801,18389
49901,16250
50001,16251
50101,15823
50201,16251
50301,16250
50401,16251
50501,16251
50601,18390
50701,18389
50801,18389
50901,16251
51001,16679
51101,16251
51201,16250
51301,16251
51401,18389
51501,18389
51601,19244
51701,18389
51801,18389
51901,18389
52001,18817
52101,18389
52201,18816
52301,19244
52401,18389
52501,18817
52601,18817
52701,18817
52801,18817
52901,18817
53001,19244
53101,18816
53201,19245
53301,19245
53401,19244
53501,18816
53601,18817
53701,19245
53801,19672
53901,18389
54001,20528
54101,19672
54201,19672
54301,19672
54401,19244
54501,19672
54601,19672
54701,19672
54801,19672
54901,19672
55001,19672
55101,19672
55201,19672
55301,19672
55401,20099
55501,19672
55601,19672
55701,20527
55801,20100
55901,19672
56001,19672
56101,20528
56201,20528
56301,20099
56401,20100
56501,20527
56601,20528
56701,20527
56801,20527
56901,20528
57001,20100
57101,20527
57201,18389
57301,20528
57401,18389
57501,18389
57601,18817
57701,18389
57801,19245
57901,18817
58001,18389
58101,20955
58201,18817
58301,18389
58401,19672
58501,20955
58601,20955
58701,20955
58801,21382
58901,20955
59001,20955
59101,20955
59201,21383
59301,21383
59401,21383
59501,21383
59601,21383
59701,23093
59801,21383
59901,21810
60001,21383
60101,21383
60201,20955
60301,21383
60401,21811
60501,21383
60601,21810
60701,23521
60801,21382
60901,21810
61001,21811
61101,21810
61201,21810
61301,21811
61401,21810
61501,21810
61601,21811
61701,22238
61801,22238
61901,22238
62001,22238
62101,22238
62201,22238
62301,22238
62401,22238
62501,22238
62601,22238
