1,2138
101,2139
201,3849
301,5132
401,6415
501,11119
601,10691
701,16678
801,19672
901,15395
1001,22666
1101,25231
1201,20100
1301,27797
1401,23094
1501,24377
1601,26086
1701,27370
1801,29080
1901,30791
2001,32502
2101,35923
2201,37206
2301,36778
2401,38917
2501,40200
2601,41910
2701,43192
2801,49608
2901,49608
3001,48325
3101,50036
3201,50891
3301,56877
3401,54312
3501,58588
3601,57306
3701,57733
3801,17106
3901,17961
4001,23093
4101,27370
4201,10691
4301,11546
4401,11119
4501,20527
4601,10263
4701,11119
4801,14968
4901,11546
5001,11975
5101,11974
5201,11975
5301,16678
5401,13257
5501,13685
5601,21811
5701,14112
5801,14968
5901,13257
6001,14112
6101,17962
6201,14540
6301,16678
6401,16679
6501,19672
6601,19672
6701,19672
6801,19244
6901,19245
7001,19672
7101,20528
7201,20528
7301,20955
7401,24804
7501,21383
7601,21810
7701,21810
7801,20955
7901,22238
8001,22238
8101,23094
8201,23093
8301,21383
8401,19245
8501,22238
8601,20100
8701,27798
8801,20099
8901,20527
9001,25659
9101,21383
9201,25231
9301,21383
9401,27369
9501,22238
9601,22238
9701,67142
9801,73984
9901,63293
10001,49607
10101,46187
10201,53457
10301,51318
10401,50890
10501,49608
10601,51318
10701,50463
10801,52174
10901,52174
11001,50463
11101,51746
11201,60727
11301,50890
11401,70991
11501,6843
11601,5560
11701,5132
11801,5132
11901,5132
12001,5560
12101,5560
12201,5132
12301,5559
12401,5987
12501,5560
12601,6842
12701,6843
12801,6415
12901,5560
13001,5987
13101,5987
13201,5987
13301,5987
13401,5987
13501,5987
13601,5987
13701,6415
13801,5987
13901,6415
14001,6415
14101,5987
14201,6415
14301,6414
14401,6414
14501,6415
14601,6843
14701,6415
14801,6842
14901,6414
15001,6843
15101,6415
15201,6415
15301,6842
15401,6843
15501,6843
15601,7271
15701,7270
15801,7270
15901,7270
16001,7270
16101,6843
16201,7270
16301,7270
16401,7270
16501,7698
16601,7270
16701,7698
16801,7698
16901,7697
17001,7697
17101,7698
17201,7697
17301,7270
17401,8981
17501,7698
17601,7698
17701,8553
17801,8126
17901,7698
18001,7697
18101,8981
18201,8125
18301,8125
18401,9836
18501,10264
18601,10264
18701,10264
18801,10263
18901,10263
19001,10264
19101,10691
19201,9836
19301,10692
19401,10691
19501,10263
19601,10691
19701,11119
19801,10692
19901,11119
20001,11119
20101,11119
20201,11119
20301,11119
20401,11547
20501,11119
20601,11547
20701,11119
20801,11547
20901,13257
21001,11974
21101,11547
21201,11547
21301,11547
21401,12829
21501,11974
21601,11546
21701,11975
21801,11974
21901,11975
22001,11974
22101,11975
22201,13257
22301,10692
22401,12402
22501,13685
22601,13685
22701,13685
22801,14113
22901,13685
23001,14113
23101,14112
23201,14112
23301,10264
23401,10691
23501,11547
23601,11974
23701,14968
23801,14540
23901,14540
24001,14968
24101,14541
24201,14968
24301,14968
24401,13257
24501,11546
24601,14112
24701,15396
24801,15395
24901,15396
25001,15395
25101,15395
25201,15395
25301,15396
25401,15396
25501,15823
25601,11547
25701,13685
25801,13685
25901,13685
26001,13685
26101,13685
26201,13685
26301,14112
26401,14112
26501,14112
26601,14113
26701,14540
26801,14113
26901,14541
27001,15396
27101,14968
27201,14968
27301,15396
27401,12830
27501,13257
27601,14112
27701,15823
27801,17106
27901,15396
28001,15395
28101,15396
28201,16250
28301,15823
28401,14112
28501,14540
28601,14967
28701,14968
28801,15396
28901,15396
29001,15396
29101,14541
29201,14112
29301,14967
29401,15823
29501,15823
29601,14112
29701,16251
29801,17106
29901,17961
30001,16679
30101,17106
30201,16678
30301,16679
30401,17106
30501,14968
30601,16678
30701,14113
30801,16678
30901,16678
31001,17106
31101,17533
31201,17106
31301,17534
31401,17534
31501,17106
31601,17534
31701,17961
31801,20099
31901,19672
32001,17534
32101,17962
32201,17534
32301,17534
32401,17534
32501,18389
32601,17534
32701,17962
32801,18389
32901,18389
33001,18389
33101,18389
33201,18389
33301,18389
33401,18389
33501,18816
33601,18817
33701,20527
